Pendel 1 in Ruhe
Pendel 2 ausgelenkt
133.979 -6.475 1.118
134.004 -6.335 1.337
134.029 -6.055 1.555
134.054 -5.985 1.774
134.079 -5.880 2.114
134.104 -5.670 2.381
134.129 -5.320 2.527
134.154 -5.005 2.843
134.179 -4.585 2.916
134.204 -4.235 3.110
134.229 -3.745 3.329
134.254 -3.150 3.402
134.279 -2.730 3.475
134.304 -2.065 3.523
134.329 -1.610 3.669
134.354 -0.945 3.596
134.379 -0.525 3.694
134.404 0.140 3.548
134.429 0.665 3.621
134.454 1.015 3.694
134.479 1.575 3.548
134.504 2.170 3.451
134.529 2.555 3.402
134.554 2.800 3.451
134.579 3.115 3.353
134.604 3.605 3.159
134.629 3.675 3.062
134.654 3.815 3.037
134.679 4.060 2.819
134.704 4.130 2.746
134.729 4.025 2.576
134.754 3.850 2.527
134.779 3.745 2.454
134.804 3.605 2.211
134.829 3.395 2.114
134.854 2.940 2.163
134.879 2.450 2.065
134.904 2.030 2.017
134.929 1.820 1.798
134.954 1.225 1.750
134.979 0.840 1.628
135.004 0.210 1.604
135.030 -0.280 1.458
135.055 -0.875 1.507
135.080 -1.435 1.361
135.105 -2.100 1.385
135.130 -2.590 1.312
135.155 -3.220 1.337
135.180 -3.815 1.361
135.205 -4.235 1.264
135.230 -4.585 1.142
135.255 -5.285 1.215
135.280 -5.600 1.142
135.305 -5.845 1.093
135.330 -6.300 1.118
135.355 -6.370 1.069
135.380 -6.405 0.972
135.405 -6.860 1.045
135.430 -6.895 0.948
135.455 -7.070 0.972
135.480 -7.000 0.948
135.505 -6.965 0.899
135.530 -6.720 0.826
135.555 -6.545 0.778
135.580 -6.090 0.656
135.605 -5.915 0.705
135.630 -5.355 0.535
135.655 -4.935 0.510
135.680 -4.550 0.510
135.705 -4.025 0.535
135.730 -3.710 0.632
135.755 -3.325 0.632
135.780 -2.485 0.583
135.805 -2.065 0.607
135.830 -1.435 0.656
135.855 -0.945 0.850
135.880 -0.210 0.778
135.905 0.280 0.875
135.930 0.595 1.118
135.955 1.050 1.239
135.980 1.470 1.337
136.005 1.890 1.507
136.030 2.485 1.482
136.055 2.730 1.677
136.080 3.045 1.847
136.105 3.255 2.090
136.130 3.395 2.284
136.155 3.640 2.430
136.180 3.780 2.576
136.205 3.605 2.892
136.230 3.815 2.940
136.255 3.500 3.256
136.280 3.290 3.499
136.305 2.975 3.645
136.330 3.010 3.694
136.355 2.485 3.937
136.380 2.170 4.034
136.405 1.890 4.034
136.430 1.575 4.131
136.455 0.840 4.374
136.480 0.420 4.350
136.505 -0.000 4.350
136.530 -0.700 4.350
136.555 -1.085 4.350
136.580 -1.680 4.301
136.605 -2.205 4.277
136.630 -2.625 4.131
136.655 -2.975 3.912
136.680 -3.465 3.742
136.705 -3.885 3.621
136.730 -4.480 3.451
136.755 -4.865 3.280
136.780 -5.005 2.916
136.805 -5.355 2.697
136.830 -5.390 2.284
136.855 -5.775 2.090
136.880 -5.810 1.652
136.905 -5.915 1.337
136.930 -6.090 1.069
136.955 -6.090 0.729
136.980 -6.055 0.437
137.005 -5.775 -0.024
137.030 -5.635 -0.340
137.055 -5.460 -0.656
137.080 -5.180 -0.923
137.105 -5.110 -1.093
137.130 -4.865 -1.215
137.155 -4.515 -1.458
137.180 -3.920 -1.750
137.205 -3.745 -1.725
137.230 -3.185 -1.920
137.255 -2.870 -1.895
137.280 -2.450 -1.920
137.305 -1.960 -1.944
137.330 -1.540 -1.847
137.355 -1.050 -1.774
137.380 -0.805 -1.482
137.405 -0.455 -1.288
137.430 0.105 -1.191
137.455 0.280 -0.826
137.480 0.735 -0.607
137.505 1.015 -0.219
137.530 1.330 0.097
137.555 1.400 0.510
137.580 1.680 0.875
137.605 1.820 1.337
137.630 1.960 1.798
137.655 2.170 2.114
137.680 2.310 2.551
137.705 2.065 3.110
137.730 2.135 3.475
137.755 1.995 3.888
137.780 1.820 4.350
137.805 1.540 4.811
137.830 1.540 5.030
137.855 1.155 5.370
137.880 0.945 5.662
137.905 0.560 6.002
137.930 0.385 6.221
137.955 0.035 6.367
137.980 -0.105 6.342
138.005 -0.315 6.415
138.030 -0.665 6.488
138.055 -0.945 6.439
138.080 -1.190 6.294
138.105 -1.855 6.269
138.130 -2.065 6.124
138.155 -2.240 5.808
138.180 -2.415 5.492
138.205 -2.975 5.322
138.230 -2.940 4.860
138.255 -3.255 4.495
138.280 -3.570 4.082
138.305 -3.605 3.572
138.330 -3.920 3.159
138.355 -3.885 2.624
138.380 -4.060 2.065
138.405 -3.955 1.482
138.430 -4.130 1.069
138.455 -3.920 0.437
138.480 -4.130 -0.024
138.505 -3.990 -0.510
138.530 -3.850 -1.093
138.555 -3.640 -1.531
138.580 -3.675 -1.895
138.605 -3.465 -2.308
138.630 -3.430 -2.551
138.655 -3.290 -2.916
138.680 -2.905 -3.232
138.705 -2.800 -3.402
138.730 -2.730 -3.378
138.755 -2.450 -3.523
138.780 -2.135 -3.621
138.805 -1.995 -3.572
138.830 -1.785 -3.402
138.855 -1.715 -3.280
138.880 -1.680 -3.013
138.905 -1.365 -2.819
138.930 -1.330 -2.454
138.955 -1.155 -2.065
138.980 -0.910 -1.701
139.005 -0.735 -1.288
139.030 -0.595 -0.778
139.055 -0.700 -0.097
139.080 -0.630 0.389
139.105 -0.595 0.972
139.130 -0.525 1.555
139.155 -0.315 2.041
139.180 -0.280 2.673
139.205 -0.350 3.232
139.230 -0.315 3.766
139.255 -0.210 4.252
139.280 -0.315 4.836
139.305 -0.245 5.224
139.330 -0.455 5.808
139.355 -0.455 6.099
139.380 -0.595 6.585
139.405 -0.490 6.780
139.430 -0.700 7.144
139.455 -0.665 7.217
139.480 -0.875 7.387
139.505 -0.840 7.436
139.530 -0.805 7.460
139.555 -0.735 7.314
139.580 -1.015 7.314
139.605 -1.085 7.144
139.630 -1.085 6.950
139.655 -1.225 6.658
139.680 -0.980 6.148
139.705 -1.225 5.881
139.730 -1.365 5.443
139.755 -1.295 4.981
139.780 -1.295 4.447
139.805 -1.295 3.912
139.830 -1.120 3.256
139.855 -1.365 2.770
139.880 -1.260 2.090
139.905 -1.295 1.507
139.930 -1.155 0.826
139.955 -1.295 0.292
139.980 -1.365 -0.267
140.005 -1.540 -0.705
140.030 -1.575 -1.239
140.055 -1.750 -1.701
140.080 -1.645 -2.187
140.105 -1.820 -2.551
140.130 -1.820 -2.916
140.155 -2.030 -3.159
140.180 -1.960 -3.426
140.205 -1.960 -3.669
140.230 -2.205 -3.694
140.255 -2.170 -3.839
140.280 -2.205 -3.815
140.305 -2.275 -3.791
140.330 -2.520 -3.621
140.355 -2.695 -3.402
140.380 -3.010 -3.062
140.405 -2.765 -2.867
140.430 -3.010 -2.430
140.455 -2.975 -2.114
140.480 -3.185 -1.652
140.505 -3.185 -1.118
140.530 -3.115 -0.680
140.555 -3.220 -0.121
140.580 -3.010 0.316
140.605 -3.080 0.923
140.630 -3.185 1.555
140.655 -3.080 2.114
140.680 -3.080 2.722
140.705 -3.045 3.280
140.730 -2.695 3.694
140.755 -2.800 4.252
140.780 -2.695 4.714
140.805 -2.485 5.176
140.830 -2.170 5.443
140.855 -2.030 5.905
140.880 -2.065 6.269
140.905 -1.645 6.415
140.930 -1.645 6.731
140.955 -1.190 6.780
140.980 -1.050 6.925
141.005 -0.945 7.023
141.030 -0.665 6.998
141.055 -0.315 6.828
141.080 -0.035 6.682
141.105 0.105 6.585
141.130 0.210 6.367
141.155 0.595 6.051
141.180 0.805 5.638
141.205 0.875 5.395
141.230 1.015 4.981
141.255 1.155 4.520
141.280 1.085 4.131
141.305 1.190 3.694
141.330 1.400 3.110
141.355 1.190 2.722
141.380 1.085 2.260
141.405 1.155 1.652
141.430 1.155 1.093
141.455 1.015 0.559
141.480 0.735 0.219
141.505 0.630 -0.292
141.530 0.525 -0.729
141.555 0.245 -1.069
141.580 -0.140 -1.361
141.605 -0.420 -1.652
141.630 -0.525 -1.993
141.655 -0.805 -2.260
141.680 -1.190 -2.454
141.705 -1.575 -2.624
141.730 -2.100 -2.527
141.755 -2.275 -2.624
141.780 -2.485 -2.649
141.805 -2.765 -2.600
141.830 -3.185 -2.430
141.855 -3.465 -2.308
141.880 -3.920 -2.114
141.905 -4.200 -1.847
141.930 -4.445 -1.579
141.955 -4.795 -1.239
141.980 -4.865 -0.875
142.005 -5.110 -0.559
142.030 -5.145 -0.194
142.055 -5.110 0.146
142.080 -5.320 0.632
142.105 -5.425 1.069
142.130 -5.215 1.409
142.155 -5.005 1.701
142.180 -5.005 2.260
142.205 -5.005 2.673
142.230 -4.865 3.086
142.255 -4.340 3.280
142.280 -4.340 3.742
142.305 -3.850 3.961
142.330 -3.710 4.301
142.355 -3.185 4.471
142.380 -2.835 4.714
142.405 -2.275 4.836
142.430 -1.925 4.957
142.455 -1.610 5.127
142.480 -1.085 5.127
142.505 -0.840 5.224
142.530 -0.350 5.224
142.555 -0.000 5.224
142.580 0.560 5.079
142.605 0.945 4.909
142.630 1.540 4.714
142.655 1.750 4.714
142.680 1.995 4.447
142.705 2.240 4.252
142.730 2.450 4.058
142.755 2.940 3.669
142.780 2.975 3.499
142.805 3.150 3.086
142.830 3.010 2.940
142.855 3.045 2.649
142.880 3.045 2.381
142.905 2.905 2.065
142.930 2.590 1.871
142.955 2.625 1.482
142.980 2.275 1.264
143.005 2.135 0.923
143.030 1.680 0.753
143.055 1.435 0.486
143.080 1.050 0.292
143.105 0.560 0.121
143.130 -0.035 0.097
143.155 -0.595 0.000
143.180 -0.910 -0.170
143.205 -1.400 -0.316
143.230 -1.890 -0.364
143.255 -2.345 -0.486
143.280 -2.870 -0.389
143.305 -3.360 -0.437
143.330 -3.955 -0.316
143.355 -4.480 -0.170
143.380 -4.795 -0.170
143.405 -5.180 -0.121
143.430 -5.635 0.097
143.455 -5.880 0.170
143.480 -5.985 0.316
143.505 -6.300 0.462
143.530 -6.300 0.510
143.555 -6.300 0.607
143.580 -6.370 0.802
143.605 -6.300 0.875
143.630 -6.230 1.021
143.655 -6.195 1.215
143.680 -6.230 1.507
143.705 -5.915 1.507
143.730 -5.670 1.628
143.755 -5.285 1.774
143.780 -5.215 1.993
143.805 -4.655 2.041
143.830 -4.165 2.114
143.855 -3.710 2.211
143.880 -3.255 2.357
143.905 -2.625 2.333
143.930 -2.205 2.503
143.955 -1.645 2.551
143.980 -1.190 2.673
144.005 -0.595 2.673
144.030 -0.105 2.673
144.055 0.490 2.624
144.080 1.085 2.697
144.105 1.575 2.697
144.130 2.030 2.649
144.155 2.415 2.722
144.180 2.765 2.722
144.205 2.905 2.867
144.230 3.360 2.697
144.255 3.570 2.697
144.280 3.640 2.722
144.305 3.640 2.843
144.330 3.640 2.843
144.355 3.780 2.746
144.380 3.605 2.843
144.405 3.500 2.794
144.430 3.325 2.746
144.455 3.045 2.746
144.480 2.660 2.794
144.505 2.415 2.722
144.530 1.960 2.770
144.555 1.540 2.794
144.580 1.085 2.697
144.605 0.525 2.673
144.630 0.035 2.649
144.655 -0.280 2.503
144.680 -0.840 2.503
144.705 -1.575 2.503
144.730 -2.030 2.406
144.755 -2.380 2.308
144.780 -3.115 2.333
144.805 -3.605 2.308
144.830 -4.095 2.211
144.855 -4.585 2.090
144.880 -4.830 1.944
144.905 -5.320 1.895
144.930 -5.635 1.750
144.955 -5.705 1.531
144.980 -5.915 1.385
145.005 -6.195 1.215
145.030 -6.335 1.191
145.055 -6.545 1.093
145.080 -6.650 0.996
145.105 -6.545 0.778
145.130 -6.440 0.680
145.155 -6.160 0.437
145.180 -5.985 0.364
145.205 -5.810 0.194
145.230 -5.565 0.146
145.255 -5.110 0.024
145.280 -5.005 0.000
145.305 -4.445 -0.194
145.330 -4.095 -0.219
145.355 -3.535 -0.267
145.380 -3.150 -0.267
145.405 -2.660 -0.267
145.430 -2.170 -0.316
145.455 -1.680 -0.194
145.480 -1.155 -0.097
145.505 -0.560 -0.121
145.530 -0.070 0.073
145.555 0.455 0.170
145.580 0.665 0.437
145.605 1.015 0.632
145.630 1.295 0.875
145.655 1.890 0.948
145.680 2.100 1.264
145.705 2.485 1.482
145.730 2.765 1.652
145.755 3.010 1.920
145.780 3.150 2.211
145.805 2.940 2.576
145.830 3.010 2.965
145.855 3.080 3.110
145.880 2.905 3.353
145.905 2.835 3.621
145.930 2.520 3.937
145.955 2.450 4.058
145.980 1.995 4.398
146.005 1.785 4.544
146.030 1.540 4.617
146.055 1.085 4.787
146.080 0.630 4.981
146.105 0.385 4.933
146.130 -0.000 5.030
146.155 -0.595 5.127
146.180 -0.875 5.054
146.205 -1.260 4.909
146.230 -1.925 4.957
146.255 -2.380 4.787
146.280 -2.800 4.690
146.305 -2.870 4.374
146.330 -3.500 4.325
146.355 -3.710 3.937
146.380 -4.060 3.645
146.405 -4.165 3.329
146.430 -4.655 3.086
146.455 -4.725 2.551
146.480 -5.075 2.381
146.505 -5.110 1.920
146.530 -5.110 1.507
146.555 -5.145 1.166
146.580 -5.250 0.753
146.605 -5.250 0.364
146.630 -5.110 -0.097
146.655 -5.145 -0.340
146.680 -4.865 -0.705
146.705 -4.585 -1.166
146.730 -4.585 -1.312
146.755 -4.340 -1.604
146.780 -4.060 -1.823
146.805 -3.710 -2.114
146.830 -3.290 -2.284
146.855 -3.150 -2.308
146.880 -2.940 -2.381
146.905 -2.520 -2.381
146.930 -2.030 -2.454
146.955 -1.750 -2.381
146.980 -1.540 -2.211
147.005 -1.225 -2.041
147.030 -0.805 -1.895
147.055 -0.455 -1.652
147.080 -0.210 -1.385
147.105 0.105 -1.069
147.130 0.280 -0.656
147.155 0.420 -0.219
147.180 0.630 0.170
147.205 0.980 0.535
147.230 0.980 1.045
147.255 1.050 1.507
147.280 1.085 1.993
147.305 1.120 2.503
147.330 1.120 3.062
147.355 1.155 3.523
147.380 1.050 3.937
147.405 1.050 4.301
147.430 1.050 4.714
147.455 0.805 5.152
147.480 0.770 5.419
147.505 0.595 5.759
147.530 0.420 6.051
147.555 0.280 6.245
147.580 -0.070 6.537
147.605 -0.140 6.585
147.630 -0.455 6.731
147.655 -0.630 6.682
147.680 -0.910 6.731
147.705 -1.155 6.755
147.730 -1.505 6.634
147.755 -1.680 6.391
147.780 -1.715 6.026
147.805 -1.820 5.735
147.830 -2.240 5.540
147.855 -2.450 5.152
147.880 -2.415 4.690
147.905 -2.555 4.252
147.930 -2.625 3.718
147.955 -2.590 3.208
147.980 -2.765 2.673
148.005 -2.800 2.211
148.030 -3.045 1.725
148.055 -2.905 1.069
148.080 -3.185 0.656
148.105 -3.150 0.170
148.130 -2.940 -0.486
148.155 -3.115 -0.875
148.180 -3.010 -1.337
148.205 -2.765 -1.847
148.230 -2.940 -2.187
148.255 -2.870 -2.503
148.280 -2.835 -2.794
148.305 -2.590 -3.159
148.330 -2.485 -3.329
148.355 -2.450 -3.426
148.380 -2.485 -3.402
148.405 -2.380 -3.451
148.430 -2.380 -3.378
148.455 -2.065 -3.451
148.480 -1.995 -3.280
148.505 -1.925 -3.086
148.530 -1.785 -2.794
148.555 -1.890 -2.381
148.580 -1.820 -2.041
148.605 -1.680 -1.652
148.630 -1.715 -1.215
148.655 -1.470 -0.850
148.680 -1.610 -0.170
148.705 -1.505 0.292
148.730 -1.330 0.778
148.755 -1.435 1.385
148.780 -1.330 1.920
148.805 -1.365 2.527
148.830 -1.155 3.037
148.855 -1.260 3.621
148.880 -1.400 4.228
148.905 -1.295 4.739
148.930 -1.295 5.224
148.955 -1.085 5.516
148.980 -1.085 5.905
149.005 -0.945 6.196
149.030 -1.120 6.585
149.055 -0.910 6.731
149.080 -0.980 6.998
149.105 -0.770 7.047
149.130 -0.770 7.193
149.155 -0.875 7.241
149.180 -0.735 7.193
149.205 -0.735 7.096
149.230 -0.665 6.828
149.255 -0.560 6.610
149.280 -0.630 6.415
149.305 -0.420 5.978
149.330 -0.560 5.710
149.355 -0.525 5.322
149.380 -0.350 4.836
149.405 -0.490 4.398
149.430 -0.525 3.912
149.455 -0.455 3.402
149.480 -0.420 2.794
149.505 -0.525 2.333
149.530 -0.490 1.750
149.555 -0.595 1.191
149.580 -0.595 0.607
149.605 -0.525 0.024
149.630 -0.630 -0.437
149.655 -0.910 -0.850
149.680 -0.980 -1.288
149.705 -0.910 -1.774
149.730 -1.400 -2.065
149.755 -1.365 -2.454
149.780 -1.610 -2.673
149.805 -1.610 -2.940
149.830 -2.100 -2.940
149.855 -2.030 -3.232
149.880 -2.170 -3.329
149.905 -2.450 -3.256
149.930 -2.520 -3.256
149.955 -2.835 -3.062
149.980 -2.870 -2.916
150.005 -3.010 -2.770
150.030 -3.150 -2.551
150.055 -3.465 -2.138
150.080 -3.675 -1.750
150.105 -3.640 -1.434
150.130 -3.745 -1.021
150.155 -3.920 -0.535
150.180 -3.920 -0.121
150.205 -3.710 0.316
150.230 -3.815 0.875
150.255 -3.885 1.385
150.280 -3.745 1.823
150.305 -3.815 2.381
150.330 -3.675 2.843
150.355 -3.360 3.208
150.380 -3.220 3.645
150.405 -3.010 4.107
150.430 -3.045 4.593
150.455 -2.870 4.957
150.480 -2.625 5.322
150.505 -2.345 5.540
150.530 -2.170 5.832
150.555 -1.890 6.026
150.581 -1.505 6.124
150.606 -1.155 6.269
150.631 -0.700 6.245
150.656 -0.665 6.318
150.681 -0.175 6.148
150.706 -0.000 6.099
150.731 0.210 6.026
150.756 0.630 5.783
150.781 0.875 5.540
150.806 1.050 5.249
150.831 1.295 4.884
150.856 1.330 4.641
150.881 1.680 4.228
150.906 1.785 3.864
150.931 1.925 3.475
150.956 1.855 3.135
150.981 1.960 2.673
151.006 1.960 2.163
151.031 1.820 1.847
151.056 1.540 1.555
151.081 1.400 1.069
151.106 1.225 0.778
151.131 1.225 0.243
151.156 0.875 -0.049
151.181 0.455 -0.316
151.206 0.350 -0.680
151.231 -0.035 -0.948
151.256 -0.455 -1.118
151.281 -0.875 -1.264
151.306 -1.155 -1.434
151.331 -1.610 -1.579
151.356 -1.960 -1.652
151.381 -2.170 -1.798
151.406 -2.695 -1.701
151.431 -3.185 -1.628
151.456 -3.430 -1.555
151.481 -3.745 -1.531
151.506 -4.235 -1.312
151.531 -4.480 -1.142
151.556 -4.620 -0.996
151.581 -4.830 -0.802
151.606 -5.180 -0.462
151.631 -5.320 -0.243
151.656 -5.495 0.024
151.681 -5.460 0.292
151.706 -5.565 0.656
151.731 -5.600 0.996
151.756 -5.600 1.385
151.781 -5.530 1.628
151.806 -5.250 1.823
151.831 -5.215 2.163
151.856 -4.935 2.357
151.881 -4.760 2.819
151.906 -4.515 3.037
151.931 -4.305 3.305
151.956 -3.745 3.402
151.982 -3.465 3.718
152.007 -3.010 3.791
152.032 -2.555 3.937
152.057 -2.310 4.155
152.082 -1.610 4.107
152.107 -1.190 4.204
152.132 -0.595 4.180
152.157 -0.245 4.228
152.182 0.280 4.180
152.207 0.525 4.252
152.232 1.085 4.131
152.257 1.470 4.058
152.282 1.820 3.985
152.307 2.240 3.839
152.332 2.625 3.645
152.357 2.730 3.451
152.382 3.045 3.305
152.407 3.010 3.232
152.432 3.325 2.989
152.457 3.290 2.843
152.482 3.080 2.746
152.507 3.185 2.479
152.532 3.150 2.236
152.557 2.905 2.138
152.582 2.625 2.041
152.607 2.485 1.774
152.632 2.135 1.701
152.657 1.750 1.458
152.682 1.365 1.312
152.707 0.910 1.288
152.732 0.665 1.069
152.757 0.105 0.996
152.782 -0.560 0.948
152.807 -0.945 0.850
152.832 -1.260 0.656
152.857 -1.855 0.656
152.882 -2.310 0.656
152.907 -2.800 0.607
152.932 -3.395 0.632
152.957 -3.710 0.559
152.982 -4.340 0.680
153.007 -4.620 0.607
153.032 -5.005 0.632
153.057 -5.285 0.656
153.082 -5.600 0.583
153.107 -5.985 0.729
153.132 -6.020 0.656
153.157 -6.370 0.802
153.182 -6.370 0.875
153.207 -6.545 0.972
153.232 -6.440 1.021
153.257 -6.370 0.923
153.282 -6.125 0.899
153.307 -5.985 1.069
153.332 -5.845 1.093
153.357 -5.670 1.215
153.382 -5.495 1.239
153.407 -5.110 1.337
153.432 -4.655 1.312
153.457 -4.305 1.434
153.482 -3.640 1.337
153.507 -3.220 1.482
153.532 -2.940 1.531
153.557 -2.100 1.482
153.582 -1.645 1.604
153.607 -1.260 1.677
153.632 -0.735 1.701
153.657 -0.280 1.847
153.682 0.385 1.823
153.707 0.910 1.847
153.732 1.155 2.041
153.757 1.540 2.090
153.782 1.925 2.187
153.807 2.240 2.357
153.832 2.730 2.333
153.857 3.010 2.430
153.882 3.045 2.576
153.907 3.360 2.576
153.932 3.220 2.770
153.957 3.325 2.746
153.982 3.465 2.794
154.007 3.290 2.989
154.032 3.080 3.110
154.057 2.975 3.159
154.082 2.905 3.183
154.107 2.520 3.256
154.132 2.275 3.256
154.157 1.960 3.329
154.182 1.470 3.305
154.207 0.910 3.402
154.232 0.420 3.523
154.257 -0.000 3.475
154.282 -0.525 3.475
154.307 -0.945 3.378
154.332 -1.295 3.256
154.357 -1.925 3.353
154.382 -2.275 3.183
154.407 -2.800 3.062
154.432 -3.255 2.916
154.457 -3.850 2.916
154.482 -4.235 2.819
154.507 -4.550 2.649
154.532 -4.690 2.308
154.557 -5.075 2.163
154.582 -5.250 1.968
154.607 -5.460 1.701
154.632 -5.845 1.628
154.657 -5.950 1.385
154.682 -5.775 1.021
154.707 -6.055 0.875
154.732 -5.985 0.729
154.757 -6.020 0.510
154.782 -5.705 0.194
154.807 -5.530 0.000
154.832 -5.250 -0.219
154.857 -5.145 -0.340
154.882 -4.760 -0.583
154.907 -4.480 -0.680
154.932 -4.235 -0.705
154.957 -3.815 -0.875
154.982 -3.535 -0.899
155.007 -3.115 -0.948
155.032 -2.485 -0.996
155.057 -2.275 -0.778
155.082 -1.715 -0.923
155.107 -1.155 -0.850
155.132 -0.805 -0.705
155.157 -0.490 -0.535
155.182 -0.140 -0.292
155.207 0.280 -0.146
155.232 0.665 0.024
155.257 0.840 0.389
155.282 1.330 0.559
155.307 1.680 0.778
155.332 1.960 1.021
155.357 1.995 1.409
155.382 2.030 1.847
155.407 2.275 2.114
155.432 2.205 2.527
155.457 2.310 2.746
155.482 2.205 3.183
155.507 2.205 3.475
155.532 2.240 3.742
155.557 2.065 4.034
155.582 1.890 4.252
155.607 1.715 4.544
155.632 1.505 4.739
155.657 0.980 5.152
155.682 0.805 5.200
155.707 0.490 5.346
155.732 0.210 5.419
155.757 -0.245 5.467
155.782 -0.490 5.467
155.807 -0.875 5.565
155.832 -1.295 5.443
155.857 -1.505 5.322
155.882 -1.925 5.322
155.907 -2.275 5.127
155.932 -2.800 4.933
155.957 -3.115 4.714
155.982 -3.220 4.325
156.007 -3.360 3.985
156.032 -3.605 3.694
156.057 -3.850 3.329
156.082 -3.885 2.916
156.107 -4.025 2.430
156.132 -4.165 1.993
156.157 -4.480 1.701
156.182 -4.375 1.191
156.207 -4.585 0.802
156.232 -4.445 0.316
156.257 -4.305 -0.097
156.282 -4.165 -0.559
156.307 -4.305 -0.802
156.332 -3.850 -1.312
156.357 -3.885 -1.579
156.382 -3.570 -1.920
156.407 -3.570 -2.065
156.432 -3.325 -2.333
156.457 -3.010 -2.527
156.482 -2.765 -2.649
156.507 -2.800 -2.576
156.532 -2.345 -2.746
156.557 -2.065 -2.673
156.582 -2.100 -2.527
156.607 -1.610 -2.503
156.632 -1.575 -2.260
156.657 -1.260 -2.041
156.682 -1.155 -1.725
156.707 -0.770 -1.604
156.732 -0.700 -1.191
156.757 -0.385 -0.875
156.782 -0.350 -0.364
156.807 -0.070 -0.024
156.832 -0.140 0.510
156.857 0.105 0.923
156.882 0.315 1.337
156.907 0.420 1.823
156.932 0.490 2.333
156.957 0.280 2.916
156.982 0.245 3.402
157.007 0.210 3.839
157.032 0.315 4.277
157.057 0.035 4.860
157.082 0.035 5.200
157.107 -0.105 5.589
157.132 -0.175 5.905
157.157 -0.350 6.221
157.182 -0.280 6.342
157.207 -0.350 6.512
157.232 -0.455 6.610
157.257 -0.700 6.828
157.282 -0.875 6.853
157.307 -1.015 6.828
157.332 -0.945 6.610
157.357 -1.190 6.585
157.382 -1.155 6.318
157.407 -1.365 6.099
157.432 -1.610 5.929
157.457 -1.575 5.613
157.482 -1.750 5.200
157.507 -1.855 4.739
157.532 -1.785 4.277
157.557 -1.960 3.839
157.582 -1.855 3.305
157.607 -1.995 2.819
157.632 -1.925 2.236
157.657 -2.240 1.847
157.682 -2.310 1.312
157.707 -2.450 0.778
157.732 -2.275 0.194
157.757 -2.380 -0.194
157.782 -2.345 -0.802
157.807 -2.170 -1.288
157.832 -2.345 -1.604
157.857 -2.450 -1.920
157.882 -2.275 -2.381
157.907 -2.275 -2.673
157.932 -2.450 -2.843
157.957 -2.485 -3.037
157.982 -2.450 -3.135
158.007 -2.345 -3.208
158.032 -2.240 -3.329
158.057 -2.415 -3.183
158.082 -2.485 -3.110
158.107 -2.485 -2.940
158.132 -2.450 -2.746
158.157 -2.345 -2.551
158.182 -2.240 -2.333
158.207 -2.275 -1.920
158.232 -2.170 -1.652
158.257 -2.135 -1.215
158.282 -2.135 -0.778
158.307 -2.240 -0.267
158.332 -2.310 0.267
158.357 -2.135 0.753
158.382 -2.100 1.337
158.407 -2.240 1.944
158.432 -2.065 2.308
158.457 -2.205 2.965
158.482 -2.030 3.426
158.507 -2.135 3.985
158.532 -1.785 4.301
158.557 -1.820 4.836
158.582 -1.610 5.200
158.607 -1.575 5.565
158.632 -1.575 5.905
158.657 -1.505 6.196
158.682 -1.260 6.391
158.707 -1.120 6.585
158.732 -0.945 6.585
158.757 -0.735 6.658
158.782 -0.560 6.658
158.807 -0.700 6.780
158.832 -0.560 6.658
158.857 -0.315 6.415
158.882 -0.105 6.196
158.907 -0.315 6.099
158.932 -0.140 5.759
158.957 -0.000 5.395
158.982 0.210 5.006
159.007 0.280 4.593
159.032 0.245 4.277
159.057 0.315 3.718
159.082 0.315 3.329
159.107 0.175 2.965
159.132 0.245 2.406
159.157 0.105 1.993
159.182 -0.000 1.458
159.207 -0.140 0.972
159.232 -0.210 0.535
159.257 -0.140 -0.024
159.282 -0.420 -0.413
159.307 -0.350 -0.875
159.332 -0.665 -1.215
159.357 -0.980 -1.434
159.382 -1.155 -1.750
159.407 -1.225 -2.017
159.432 -1.400 -2.333
159.457 -1.750 -2.454
159.482 -2.100 -2.503
159.507 -2.170 -2.624
159.532 -2.450 -2.722
159.557 -2.730 -2.576
159.582 -3.115 -2.406
159.607 -3.430 -2.260
159.632 -3.500 -2.114
159.657 -3.605 -1.993
159.682 -3.850 -1.725
159.707 -4.060 -1.385
159.732 -3.990 -1.142
159.757 -4.270 -0.632
159.782 -4.165 -0.437
159.807 -4.480 0.073
159.832 -4.515 0.510
159.857 -4.375 0.802
159.882 -4.445 1.264
159.907 -4.410 1.725
159.932 -4.165 2.090
159.957 -4.095 2.576
159.982 -3.850 2.892
160.007 -3.675 3.208
160.032 -3.535 3.621
160.057 -3.360 3.961
160.082 -3.010 4.252
160.107 -2.835 4.568
160.132 -2.450 4.787
160.157 -2.380 5.103
160.182 -1.855 5.176
160.207 -1.680 5.395
160.232 -1.365 5.540
160.257 -0.945 5.516
160.282 -0.700 5.516
160.307 -0.210 5.443
160.332 0.315 5.273
160.357 0.455 5.249
160.382 0.700 5.224
160.407 0.980 4.981
160.432 1.330 4.690
160.457 1.575 4.447
160.482 1.785 4.252
160.507 2.030 3.937
160.532 1.960 3.742
160.557 1.960 3.499
160.582 2.205 3.013
160.607 2.170 2.746
160.632 2.205 2.430
160.657 2.065 2.041
160.682 2.135 1.652
160.707 1.995 1.337
160.732 1.750 1.118
160.757 1.330 0.948
160.782 1.155 0.559
160.807 0.910 0.267
160.832 0.525 0.073
160.857 0.175 -0.121
